adsh,cik,gvkey,form,filed,co_conm,will,shall,going_to,expect_to,expected_to,expecting_to
0001437107-17-000063,1437107,164296,10-Q,20171102,DISCOVERY INC,681.0,784.0,0.0,0.0,0.0,0.0
0001437749-17-017736,879101,24731,10-Q,20171027,KIMCO REALTY CORP,131.0,0.0,0.0,0.0,0.0,0.0
0001437749-17-017754,728535,5783,10-Q,20171027,HUNT (JB) TRANSPRT SVCS INC,354.0,0.0,0.0,0.0,0.0,0.0
0001442145-17-000045,1442145,180652,10-Q,20171031,VERISK ANALYTICS INC,892.0,6.0,0.0,0.0,0.0,0.0
0001451505-17-000079,1451505,28338,10-Q,20171101,TRANSOCEAN LTD,116.0,0.0,0.0,0.0,0.0,0.0
0001466258-17-000232,1466258,5959,10-Q,20171025,TRANE TECHNOLOGIES PLC,664.0,0.0,0.0,0.0,0.0,0.0
0001467373-17-000430,1467373,143357,10-K,20171026,ACCENTURE PLC,806.0,69.0,0.0,0.0,0.0,0.0
0001467373-17-000506,1467373,143357,10-Q,20171221,ACCENTURE PLC,515.0,0.0,0.0,0.0,0.0,0.0
0001467858-17-000133,1467858,5073,10-Q,20171024,GENERAL MOTORS CO,217.0,103.0,0.0,0.0,0.0,0.0
0001496048-17-000068,1496048,28119,10-Q,20171102,BROOKFIELD PROPERTY REIT,153.0,24.0,0.0,0.0,0.0,0.0
0001501585-17-000026,1501585,186310,10-Q,20171108,HUNTINGTON INGALLS IND INC,786.0,4.0,0.0,0.0,0.0,0.0
0001506307-17-000051,1506307,6310,10-Q,20171020,KINDER MORGAN INC,522.0,204.0,0.0,0.0,0.0,0.0
0001510295-17-000098,1510295,186989,10-Q,20171030,MARATHON PETROLEUM CORP,304.0,57.0,0.0,0.0,0.0,0.0
0001518832-17-000019,1518832,187128,10-Q,20171102,WPX ENERGY INC,91.0,6.0,0.0,0.0,0.0,0.0
0001521332-17-000052,1521332,118122,10-Q,20171102,APTIV PLC,775.0,0.0,0.0,0.0,0.0,0.0
0001524472-17-000049,1524472,189491,10-Q,20171031,XYLEM INC,757.0,4.0,0.0,0.0,0.0,0.0
0001530721-17-000090,1530721,198058,10-Q,20171108,CAPRI HOLDINGS LTD,495.0,0.0,0.0,0.0,0.0,0.0
0001532063-17-000014,1532063,25356,10-Q,20171024,EXPRESS SCRIPTS HOLDING CO,791.0,0.0,0.0,0.0,0.0,0.0
0001532176-17-000034,872589,23812,10-Q,20171108,REGENERON PHARMACEUTICALS,180.0,0.0,0.0,0.0,0.0,0.0
0001534701-17-000105,1534701,170841,10-Q,20171027,PHILLIPS 66,310.0,0.0,0.0,0.0,0.0,0.0
0001539838-17-000127,1539838,170750,10-Q,20171107,DIAMONDBACK ENERGY INC,161.0,11.0,0.0,0.0,0.0,0.0
0001551152-17-000035,1551152,16101,10-Q,20171107,ABBVIE INC,753.0,0.0,0.0,0.0,0.0,0.0
0001551182-17-000181,1551182,4199,10-Q,20171031,EATON CORP PLC,510.0,0.0,0.0,0.0,0.0,0.0
0001555280-17-000209,1555280,13721,10-Q,20171102,ZOETIS INC,766.0,4.0,0.0,0.0,0.0,0.0
0001558370-17-007269,1679273,28790,10-Q,20171004,LAMB WESTON HOLDINGS INC,523.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-007484,812074,8215,10-Q,20171024,O-I GLASS INC,199.0,1.0,0.0,0.0,0.0,0.0
0001558370-17-007562,1164727,7881,10-Q,20171026,NEWMONT CORP,180.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-007569,823768,14477,10-Q,20171026,WASTE MANAGEMENT INC,190.0,6.0,0.0,0.0,0.0,0.0
0001558370-17-007648,1681689,29819,10-Q,20171027,BIOVERATIV INC,626.0,5.0,0.0,0.0,0.0,0.0
0001558370-17-007678,1063761,29389,10-Q,20171030,SIMON PROPERTY GROUP INC,144.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-007801,66740,7435,10-Q,20171031,3M CO,734.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-007810,879169,29127,10-Q,20171031,INCYTE CORP,811.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-007980,820313,14282,10-Q,20171102,AMPHENOL CORP,495.0,3.0,0.0,0.0,0.0,0.0
0001558370-17-008023,31462,4213,10-Q,20171102,ECOLAB INC,885.0,126.0,0.0,0.0,0.0,0.0
0001558370-17-008134,1163739,1661,10-Q,20171103,NABORS INDUSTRIES LTD,397.0,2.0,0.0,0.0,0.0,0.0
0001558370-17-008225,9389,1988,10-Q,20171106,BALL CORP,847.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-008250,64803,7241,10-Q,20171106,CVS HEALTH CORP,699.0,3.0,0.0,0.0,0.0,0.0
0001558370-17-008348,721683,10631,10-Q,20171107,TOTAL SYSTEM SERVICES INC,256.0,26.0,0.0,0.0,0.0,0.0
0001558370-17-008616,1001082,60900,10-Q,20171109,DISH NETWORK CORP,414.0,6.0,0.0,0.0,0.0,0.0
0001558370-17-008747,1677203,27800,10-Q,20171109,QUALITY CARE PROPERTIES INC,122.0,4.0,0.0,0.0,0.0,0.0
0001558370-17-009052,46765,5581,10-K,20171122,HELMERICH & PAYNE,653.0,21.0,0.0,0.0,0.0,0.0
0001558370-17-009136,1403568,178704,10-Q,20171130,ULTA BEAUTY INC,90.0,0.0,0.0,0.0,0.0,0.0
0001558370-17-009219,29534,4016,10-Q,20171207,DOLLAR GENERAL CORP,132.0,59.0,0.0,0.0,0.0,0.0
0001558370-17-009265,56873,6502,10-Q,20171208,KROGER CO,150.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-019306,1673358,28499,10-Q,20171006,YUM CHINA HOLDINGS INC,610.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-019883,315852,6788,10-Q,20171024,RANGE RESOURCES CORP,290.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-019953,1492633,100873,10-Q,20171025,NIELSEN HOLDINGS PLC,817.0,393.0,0.0,0.0,0.0,0.0
0001564590-17-019977,87347,9465,10-Q,20171025,SCHLUMBERGER LTD,120.0,2.0,0.0,0.0,0.0,0.0
0001564590-17-020171,789019,12141,10-Q,20171026,MICROSOFT CORP,421.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-020289,1478242,17928,10-Q,20171027,IQVIA HOLDINGS INC,768.0,4.0,0.0,0.0,0.0,0.0
0001564590-17-020294,1278021,158742,10-Q,20171027,MARKETAXESS HOLDINGS INC,380.0,145.0,0.0,0.0,0.0,0.0
0001564590-17-020304,1045609,29984,10-Q,20171027,PROLOGIS INC,110.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-020546,29669,4040,10-Q,20171031,DONNELLEY (R R) & SONS CO,671.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-020637,715957,4029,10-Q,20171101,DOMINION ENERGY INC,209.0,6.0,0.0,0.0,0.0,0.0
0001564590-17-020684,1090012,14934,10-Q,20171101,DEVON ENERGY CORP,478.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-020797,906107,28733,10-Q,20171101,EQUITY RESIDENTIAL,233.0,2.0,0.0,0.0,0.0,0.0
0001564590-17-020841,1418091,18872,10-Q,20171101,TWITTER INC,476.0,3.0,0.0,0.0,0.0,0.0
0001564590-17-020864,1578845,27845,10-Q,20171102,ALLERGAN PLC,1498.0,6.0,0.0,0.0,0.0,0.0
0001564590-17-021032,97476,10499,10-Q,20171102,TEXAS INSTRUMENTS INC,257.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021066,313927,3026,10-Q,20171102,CHURCH & DWIGHT INC,595.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021189,1070750,7063,10-Q,20171102,HOST HOTELS & RESORTS INC,67.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021195,1590955,20116,10-Q,20171102,PAYCOM SOFTWARE INC,279.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021239,815094,13619,10-Q,20171102,ABIOMED INC,409.0,3.0,0.0,0.0,0.0,0.0
0001564590-17-021241,10456,2086,10-Q,20171102,BAXTER INTERNATIONAL INC,693.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021253,916076,29733,10-Q,20171102,MARTIN MARIETTA MATERIALS,273.0,1.0,0.0,0.0,0.0,0.0
0001564590-17-021412,75677,128978,10-Q,20171103,PACKAGING CORP OF AMERICA,755.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021419,1408198,178507,10-Q,20171103,MSCI INC,548.0,7.0,0.0,0.0,0.0,0.0
0001564590-17-021424,894315,27780,10-Q,20171103,SITE CENTERS CORP,147.0,5.0,0.0,0.0,0.0,0.0
0001564590-17-021475,1430602,180167,10-Q,20171103,SCRIPPS NETWORKS INTERACTIVE,692.0,327.0,0.0,0.0,0.0,0.0
0001564590-17-021509,36270,4699,10-Q,20171103,M & T BANK CORP,169.0,3.0,0.0,0.0,0.0,0.0
0001564590-17-021522,75362,8253,10-Q,20171103,PACCAR INC,70.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-021789,1526520,199356,10-Q,20171106,TRIPADVISOR INC,401.0,5.0,0.0,0.0,0.0,0.0
0001564590-17-021865,1136869,144559,10-Q,20171106,ZIMMER BIOMET HOLDINGS INC,909.0,38.0,0.0,0.0,0.0,0.0
0001564590-17-021928,4447,1380,10-Q,20171107,HESS CORP,338.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-022044,61986,6994,10-Q,20171107,MANITOWOC CO,525.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-022445,906709,30137,10-Q,20171108,NEKTAR THERAPEUTICS,561.0,1195.0,0.0,0.0,0.0,0.0
0001564590-17-022570,1364742,124434,10-Q,20171108,BLACKROCK INC,557.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-022748,31235,4194,10-Q,20171108,EASTMAN KODAK CO,785.0,1.0,0.0,0.0,0.0,0.0
0001564590-17-022782,352915,11032,10-Q,20171108,UNIVERSAL HEALTH SVCS INC,191.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-022817,1683606,29155,10-Q,20171108,CARS.COM INC,536.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-022821,861878,63527,10-Q,20171108,STERICYCLE INC,930.0,14.0,0.0,0.0,0.0,0.0
0001564590-17-022900,1308161,12886,10-Q,20171109,TWENTY-FIRST CENTURY FOX INC,217.0,20.0,0.0,0.0,0.0,0.0
0001564590-17-023064,789570,14418,10-Q,20171109,MGM RESORTS INTERNATIONAL,361.0,21.0,0.0,0.0,0.0,0.0
0001564590-17-023069,1138118,260774,10-Q,20171109,CBRE GROUP INC,235.0,3.0,0.0,0.0,0.0,0.0
0001564590-17-024192,52988,6216,10-K,20171121,JACOBS ENGINEERING GROUP INC,735.0,76.0,0.0,0.0,0.0,0.0
0001564590-17-024351,1002047,61591,10-Q,20171129,NETAPP INC,429.0,427.0,0.0,0.0,0.0,0.0
0001564590-17-024798,912615,29150,10-Q,20171211,URBAN OUTFITTERS INC,55.0,0.0,0.0,0.0,0.0,0.0
0001564590-17-025136,1048911,4598,10-Q,20171220,FEDEX CORP,201.0,210.0,0.0,0.0,0.0,0.0
0001567619-17-002238,1039101,110685,10-Q,20171026,L3 TECHNOLOGIES INC,1676.0,0.0,0.0,0.0,0.0,0.0
0001567892-17-000037,1567892,18086,10-Q,20171107,MALLINCKRODT PLC,903.0,3.0,0.0,0.0,0.0,0.0
0001571949-17-000011,1571949,163610,10-Q,20171102,INTERCONTINENTAL EXCHANGE,659.0,0.0,0.0,0.0,0.0,0.0
0001571996-17-000045,1571996,14489,10-Q,20171212,DELL TECHNOLOGIES INC,1177.0,123.0,0.0,0.0,0.0,0.0
0001574842-17-000037,12659,2269,10-Q,20171207,BLOCK H & R INC,635.0,40.0,0.0,0.0,0.0,0.0
0001579241-17-000052,1579241,316056,10-Q,20171026,ALLEGION PLC,785.0,0.0,0.0,0.0,0.0,0.0
0001585364-17-000159,1585364,24782,10-Q,20171109,PERRIGO CO PLC,1430.0,551.0,0.0,0.0,0.0,0.0
0001585689-17-000199,1585689,5643,10-Q,20171026,HILTON WORLDWIDE HOLDINGS,884.0,0.0,0.0,0.0,0.0,0.0
0001593034-17-000053,1593034,63645,10-Q,20171109,ENDO INTERNATIONAL PLC,1458.0,19.0,0.0,0.0,0.0,0.0
0001596532-17-000251,1596532,20748,10-Q,20171103,ARISTA NETWORKS INC,222.0,0.0,0.0,0.0,0.0,0.0
0001601046-17-000033,1601046,20232,10-K,20171220,KEYSIGHT TECHNOLOGIES INC,1182.0,5.0,0.0,0.0,0.0,0.0
0001601712-17-000148,1601712,20686,10-Q,20171026,SYNCHRONY FINANCIAL,112.0,0.0,0.0,0.0,0.0,0.0
0001603923-17-000152,1603923,4367,10-Q,20171101,WEATHERFORD INTL PLC,670.0,137.0,0.0,0.0,0.0,0.0
0001604778-17-000058,1604778,64853,10-Q,20171103,QORVO INC,243.0,51.0,0.0,0.0,0.0,0.0
0001613103-17-000047,1613103,7228,10-Q,20171204,MEDTRONIC PLC,1041.0,0.0,0.0,0.0,0.0,0.0
0001615774-17-006096,1121788,141459,10-Q,20171101,GARMIN LTD,89.0,5.0,0.0,0.0,0.0,0.0
0001618034-17-000015,1285785,162129,10-Q,20171103,MOSAIC CO,505.0,0.0,0.0,0.0,0.0,0.0
0001618921-17-000069,1618921,11264,10-K,20171025,WALGREENS BOOTS ALLIANCE INC,1377.0,248.0,0.0,0.0,0.0,0.0
0001623613-17-000026,1623613,7637,10-Q,20171107,MYLAN NV,1496.0,34.0,0.0,0.0,0.0,0.0
0001624899-17-000010,1624899,25313,10-Q,20171107,STERIS PLC,341.0,39.0,0.0,0.0,0.0,0.0
0001628280-17-009611,23217,3362,10-Q,20171003,CONAGRA BRANDS INC,929.0,187.0,0.0,0.0,0.0,0.0
0001628280-17-009782,920760,6669,10-Q,20171010,LENNAR CORP,528.0,1.0,0.0,0.0,0.0,0.0
0001628280-17-010177,6201,1045,10-Q,20171026,AMERICAN AIRLINES GROUP INC,401.0,131.0,0.0,0.0,0.0,0.0
0001628280-17-010230,63276,7116,10-Q,20171026,MATTEL INC,509.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010331,315293,3221,10-Q,20171027,AON PLC,890.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010480,943452,60979,10-Q,20171101,WABTEC CORP,912.0,31.0,0.0,0.0,0.0,0.0
0001628280-17-010625,1109357,8539,10-Q,20171102,EXELON CORP,780.0,16.0,0.0,0.0,0.0,0.0
0001628280-17-010794,315213,2312,10-Q,20171103,ROBERT HALF INTL INC,148.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010795,1458891,11925,10-Q,20171103,NOBLE CORP PLC,125.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010835,1101239,138743,10-Q,20171103,EQUINIX INC,560.0,988.0,0.0,0.0,0.0,0.0
0001628280-17-010859,55067,6375,10-Q,20171103,KELLOGG CO,1047.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010869,1289490,160479,10-Q,20171103,EXTRA SPACE STORAGE INC,94.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010870,1267238,157057,10-Q,20171103,ASSURANT INC,370.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-010885,1171825,149738,10-Q,20171103,CIT GROUP INC,750.0,1.0,0.0,0.0,0.0,0.0
0001628280-17-011110,912093,29241,10-Q,20171108,VIAVI SOLUTIONS INC,562.0,2.0,0.0,0.0,0.0,0.0
0001628280-17-011117,946581,64630,10-Q,20171108,TAKE-TWO INTERACTIVE SFTWR,266.0,221.0,0.0,0.0,0.0,0.0
0001628280-17-011156,1048286,28930,10-Q,20171108,MARRIOTT INTL INC,749.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-011291,1012100,9555,10-Q,20171109,SEALED AIR CORP,810.0,0.0,0.0,0.0,0.0,0.0
0001628280-17-011837,203527,11115,10-K,20171127,VARIAN MEDICAL SYSTEMS INC,1157.0,7.0,0.0,0.0,0.0,0.0
0001628280-17-011976,832988,15520,10-Q,20171201,SIGNET JEWELERS LTD,908.0,120.0,0.0,0.0,0.0,0.0
0001628280-17-012383,1645590,26156,10-K,20171215,HEWLETT PACKARD ENTERPRISE,1259.0,0.0,0.0,0.0,0.0,0.0
0001633917-17-000171,1633917,24616,10-Q,20171024,PAYPAL HOLDINGS INC,589.0,27.0,0.0,0.0,0.0,0.0
0001637459-17-000118,1637459,5568,10-Q,20171107,KRAFT HEINZ CO,944.0,5.0,0.0,0.0,0.0,0.0
0001646383-17-000163,1646383,26304,10-Q,20171107,CSRA INC,485.0,0.0,0.0,0.0,0.0,0.0
0001650132-17-000013,1650132,26410,10-Q,20171103,FOUR CORNERS PROPERTY TR INC,193.0,5.0,0.0,0.0,0.0,0.0
0001652044-17-000042,1652044,160329,10-Q,20171027,ALPHABET INC,610.0,0.0,0.0,0.0,0.0,0.0
0001653477-17-000069,1653477,27119,10-Q,20171102,INGEVITY CORP,442.0,2.0,0.0,0.0,0.0,0.0
0001656423-17-000018,1037540,64925,10-Q,20171107,BOSTON PROPERTIES INC,242.0,32.0,0.0,0.0,0.0,0.0
0001659166-17-000246,1659166,26590,10-Q,20171026,FORTIVE CORP,540.0,40.0,0.0,0.0,0.0,0.0
0001660690-17-000135,1660690,26709,10-K,20171122,VERSUM MATERIALS INC,766.0,143.0,0.0,0.0,0.0,0.0
0001666700-17-000026,1666700,4060,10-Q,20171106,DUPONT DE NEMOURS INC,1759.0,0.0,0.0,0.0,0.0,0.0
0001670541-17-000071,1670541,27333,10-K,20171122,ADIENT PLC,1157.0,10.0,0.0,0.0,0.0,0.0
0001673379-17-000027,6769,1678,10-Q,20171103,APACHE CORP,57.0,15.0,0.0,0.0,0.0,0.0
0001673985-17-000056,1673985,28070,10-Q,20171107,ADVANSIX INC,135.0,2.0,0.0,0.0,0.0,0.0
0001674862-17-000090,1674862,1794,10-K,20171120,ASHLAND GLOBAL HOLDINGS INC,1274.0,29.0,0.0,0.0,0.0,0.0
0001677703-17-000030,1677703,28719,10-Q,20171108,CONDUENT INC,127.0,1.0,0.0,0.0,0.0,0.0
0001678531-17-000197,1678531,65967,10-Q,20171103,ENVISION HEALTHCARE CORP,1096.0,2.0,0.0,0.0,0.0,0.0
0001681459-17-000258,1681459,30923,10-Q,20171109,TECHNIPFMC PLC,529.0,27.0,0.0,0.0,0.0,0.0
0001681622-17-000023,1681622,29004,10-K,20171213,VAREX IMAGING CORP,937.0,105.0,0.0,0.0,0.0,0.0
0001688568-17-000213,1688568,3336,10-Q,20171108,DXC TECHNOLOGY CO,846.0,146.0,0.0,0.0,0.0,0.0
0001689796-17-000014,1689796,32154,10-Q,20171113,JBG SMITH PPTYS,242.0,0.0,0.0,0.0,0.0,0.0
0001701605-17-000100,1701605,32106,10-Q,20171031,BAKER HUGHES CO,1139.0,198.0,0.0,0.0,0.0,0.0
0001702780-17-000011,1702780,12485,10-Q,20171106,ALTICE USA INC,696.0,0.0,0.0,0.0,0.0,0.0
0001707925-17-000008,1707925,25124,10-Q,20171030,LINDE PLC,143.0,5.0,0.0,0.0,0.0,0.0
0000002488-18-000042,2488,1161,10-K,20180227,ADVANCED MICRO DEVICES,1493.0,169.0,0.0,0.0,0.0,0.0
0000002969-18-000014,2969,1209,10-Q,20180126,AIR PRODUCTS & CHEMICALS INC,1029.0,831.0,0.0,0.0,0.0,0.0
0000004127-18-000011,4127,1327,10-Q,20180205,SKYWORKS SOLUTIONS INC,392.0,331.0,0.0,0.0,0.0,0.0
0000004281-18-000042,4281,28192,10-K,20180226,ARCONIC INC,2702.0,423.0,0.0,0.0,0.0,0.0
0000004904-18-000009,4904,1440,10-K,20180223,AMERICAN ELECTRIC POWER CO,928.0,252.0,0.0,0.0,0.0,0.0
0000004962-18-000032,4962,1447,10-K,20180216,AMERICAN EXPRESS CO,814.0,70.0,0.0,0.0,0.0,0.0
0000004977-18-000054,4977,1449,10-K,20180223,AFLAC INC,341.0,14.0,0.0,0.0,0.0,0.0
0000005272-18-000022,5272,1487,10-K,20180216,AMERICAN INTERNATIONAL GROUP,1476.0,21.0,0.0,0.0,0.0,0.0
0000005513-18-000016,5513,12726,10-K,20180221,UNUM GROUP,775.0,428.0,0.0,0.0,0.0,0.0
0000006201-18-000009,6201,1045,10-K,20180221,AMERICAN AIRLINES GROUP INC,780.0,316.0,0.0,0.0,0.0,0.0
0000006281-18-000018,6281,1632,10-Q,20180228,ANALOG DEVICES,983.0,236.0,0.0,0.0,0.0,0.0
0000006951-18-000008,6951,1704,10-Q,20180222,APPLIED MATERIALS INC,793.0,0.0,0.0,0.0,0.0,0.0
0000007084-18-000012,7084,1722,10-K,20180216,ARCHER-DANIELS-MIDLAND CO,1133.0,4.0,0.0,0.0,0.0,0.0
0000007332-18-000016,7332,9904,10-K,20180301,SOUTHWESTERN ENERGY CO,219.0,14.0,0.0,0.0,0.0,0.0
0000008670-18-000003,8670,1891,10-Q,20180201,AUTOMATIC DATA PROCESSING,593.0,0.0,0.0,0.0,0.0,0.0
0000008868-18-000013,8868,1920,10-K,20180222,AVON PRODUCTS,879.0,10.0,0.0,0.0,0.0,0.0
0000010795-18-000008,10795,2111,10-Q,20180206,BECTON DICKINSON & CO,561.0,0.0,0.0,0.0,0.0,0.0
0000011199-18-000012,11199,2154,10-K,20180223,BEMIS CO INC,1097.0,0.0,0.0,0.0,0.0,0.0
0000011544-18-000012,11544,14822,10-K,20180223,BERKLEY (W R) CORP,450.0,1.0,0.0,0.0,0.0,0.0
0000012927-18-000007,12927,2285,10-K,20180212,BOEING CO,891.0,0.0,0.0,0.0,0.0,0.0
0000014272-18-000055,14272,2403,10-K,20180213,BRISTOL-MYERS SQUIBB CO,1200.0,480.0,0.0,0.0,0.0,0.0
0000014693-18-000016,14693,2435,10-Q,20180307,BROWN FORMAN CORP,342.0,0.0,0.0,0.0,0.0,0.0
0000014930-18-000056,14930,2444,10-K,20180220,BRUNSWICK CORP,981.0,250.0,0.0,0.0,0.0,0.0
0000016732-18-000026,16732,2663,10-Q,20180305,CAMPBELL SOUP CO,936.0,0.0,0.0,0.0,0.0,0.0
0000016918-18-000008,16918,2710,10-Q,20180105,CONSTELLATION BRANDS,927.0,0.0,0.0,0.0,0.0,0.0
0000018230-18-000042,18230,2817,10-K,20180215,CATERPILLAR INC,1580.0,35.0,0.0,0.0,0.0,0.0
0000018349-18-000005,18349,13041,10-K,20180228,SYNOVUS FINANCIAL CORP,1182.0,54.0,0.0,0.0,0.0,0.0
0000018926-18-000012,18926,2884,10-K,20180301,CENTURYLINK INC,1539.0,1642.0,0.0,0.0,0.0,0.0
0000019617-18-000057,19617,2968,10-K,20180227,JPMORGAN CHASE & CO,1351.0,142.0,0.0,0.0,0.0,0.0
0000020286-18-000012,20286,14824,10-K,20180223,CINCINNATI FINANCIAL CORP,222.0,6.0,0.0,0.0,0.0,0.0
0000020520-18-000007,20520,135484,10-K,20180301,FRONTIER COMMUNICATIONS CORP,958.0,210.0,0.0,0.0,0.0,0.0
0000021076-18-000004,21076,3121,10-Q,20180202,CLOROX CO/DE,125.0,10.0,0.0,0.0,0.0,0.0
0000021344-18-000008,21344,3144,10-K,20180223,COCA-COLA CO,1416.0,11.0,0.0,0.0,0.0,0.0
0000021665-18-000003,21665,3170,10-K,20180215,COLGATE-PALMOLIVE CO,707.0,142.0,0.0,0.0,0.0,0.0
0000023217-18-000003,23217,3362,10-Q,20180104,CONAGRA BRANDS INC,961.0,18.0,0.0,0.0,0.0,0.0
0000024545-18-000009,24545,3505,10-K,20180214,MOLSON COORS BEVERAGE CO,1601.0,86.0,0.0,0.0,0.0,0.0
0000024741-18-000010,24741,3532,10-K,20180215,CORNING INC,968.0,98.0,0.0,0.0,0.0,0.0
0000026172-18-000011,26172,3650,10-K,20180214,CUMMINS INC,1416.0,2.0,0.0,0.0,0.0,0.0
0000027419-18-000010,27419,3813,10-K,20180314,TARGET CORP,580.0,232.0,0.0,0.0,0.0,0.0
0000027904-18-000006,27904,3851,10-K,20180223,DELTA AIR LINES INC,915.0,1038.0,0.0,0.0,0.0,0.0
0000028412-18-000065,28412,3231,10-K,20180215,COMERICA INC,771.0,65.0,0.0,0.0,0.0,0.0
0000028917-18-000159,28917,3964,10-K,20180330,DILLARDS INC  -CL A,104.0,0.0,0.0,0.0,0.0,0.0
0000029905-18-000013,29905,4058,10-K,20180209,DOVER CORP,1171.0,5.0,0.0,0.0,0.0,0.0
0000029989-18-000004,29989,4066,10-K,20180215,OMNICOM GROUP,921.0,0.0,0.0,0.0,0.0,0.0
0000030554-18-000002,30554,4087,10-K,20180215,DU PONT (E I) DE NEMOURS,1376.0,333.0,0.0,0.0,0.0,0.0
0000031791-18-000004,31791,4145,10-K,20180227,PERKINELMER INC,1306.0,54.0,0.0,0.0,0.0,0.0
0000032604-18-000011,32604,4321,10-Q,20180207,EMERSON ELECTRIC CO,294.0,0.0,0.0,0.0,0.0,0.0
0000033185-18-000011,33185,4423,10-K,20180301,EQUIFAX INC,1220.0,9.0,0.0,0.0,0.0,0.0
0000033213-18-000003,33213,4430,10-K,20180215,EQT CORP,876.0,390.0,0.0,0.0,0.0,0.0
0000034088-18-000015,34088,4503,10-K,20180228,EXXON MOBIL CORP,210.0,3.0,0.0,0.0,0.0,0.0
0000034903-18-000009,34903,4605,10-K,20180213,FEDERAL REALTY INVESTMENT TR,218.0,14.0,0.0,0.0,0.0,0.0
0000037785-18-000019,37785,4510,10-K,20180228,FMC CORP,1543.0,21.0,0.0,0.0,0.0,0.0
0000037996-18-000015,37996,4839,10-K,20180208,FORD MOTOR CO,539.0,512.0,0.0,0.0,0.0,0.0
0000038777-18-000018,38777,4885,10-Q,20180130,FRANKLIN RESOURCES INC,149.0,17.0,0.0,0.0,0.0,0.0
0000039899-18-000011,39899,4988,10-K,20180301,TEGNA INC,1224.0,7.0,0.0,0.0,0.0,0.0
0000039911-18-000048,39911,4990,10-K,20180320,GAP INC,876.0,181.0,0.0,0.0,0.0,0.0
0000040533-18-000008,40533,5046,10-K,20180212,GENERAL DYNAMICS CORP,922.0,509.0,0.0,0.0,0.0,0.0
0000040545-18-000014,40545,5047,10-K,20180223,GENERAL ELECTRIC CO,2073.0,538.0,0.0,0.0,0.0,0.0
0000040987-18-000002,40987,5125,10-K,20180227,GENUINE PARTS CO,1105.0,1467.0,0.0,0.0,0.0,0.0
0000045012-18-000059,45012,5439,10-K,20180209,HALLIBURTON CO,632.0,311.0,0.0,0.0,0.0,0.0
0000047111-18-000011,47111,5597,10-K,20180227,HERSHEY CO,1230.0,0.0,0.0,0.0,0.0,0.0
0000047217-18-000008,47217,5606,10-Q,20180301,HP INC,391.0,300.0,0.0,0.0,0.0,0.0
0000048039-18-000012,48039,5667,10-K,20180221,HOLLYFRONTIER CORP,1029.0,271.0,0.0,0.0,0.0,0.0
0000048465-18-000014,48465,5709,10-Q,20180309,HORMEL FOODS CORP,576.0,0.0,0.0,0.0,0.0,0.0
0000049071-18-000014,49071,27914,10-K,20180216,HUMANA INC,721.0,56.0,0.0,0.0,0.0,0.0
0000049196-18-000008,49196,5786,10-K,20180216,HUNTINGTON BANCSHARES,1128.0,196.0,0.0,0.0,0.0,0.0
0000049826-18-000017,49826,5878,10-K,20180215,ILLINOIS TOOL WORKS,1191.0,0.0,0.0,0.0,0.0,0.0
0000050104-18-000054,50104,10466,10-K,20180221,ANDEAVOR,1259.0,690.0,0.0,0.0,0.0,0.0
0000050863-18-000007,50863,6008,10-K,20180216,INTEL CORP,1300.0,153.0,0.0,0.0,0.0,0.0
0000051253-18-000005,51253,6078,10-K,20180227,INTL FLAVORS & FRAGRANCES,1146.0,120.0,0.0,0.0,0.0,0.0
0000051434-18-000008,51434,6104,10-K,20180222,INTL PAPER CO,1207.0,74.0,0.0,0.0,0.0,0.0
